invoice_id,branch,city,category,unit_price,quantity,total_sales,profit_margin,gross_profit,date,year,month,month_name,quarter,day_of_week,is_weekend,time,hour,payment_method,rating,rating_category
151,WALM016,Brownsville,Fashion accessories,91.54,4,366.16,0.48,175.7568,2019-03-23,2019,3,March,1,Saturday,1,1900-01-01 19:20:00,19,Credit card,4.8,Average
152,WALM070,Hurst,Sports and travel,34.56,7,241.92000000000002,0.33,79.8336,2019-03-11,2019,3,March,1,Monday,0,1900-01-01 16:07:00,16,Credit card,7.3,Good
153,WALM099,Weatherford,Fashion accessories,83.24,9,749.16,0.18,134.84879999999998,2019-01-29,2019,1,January,1,Tuesday,0,1900-01-01 11:56:00,11,Credit card,7.4,Good
154,WALM071,Lufkin,Food and beverages,16.48,6,98.88,0.33,32.6304,2019-02-07,2019,2,February,1,Thursday,0,1900-01-01 18:23:00,18,Ewallet,9.9,Excellent
155,WALM078,Del Rio,Sports and travel,80.97,8,647.76,0.33,213.76080000000002,2019-01-28,2019,1,January,1,Monday,0,1900-01-01 13:05:00,13,Cash,9.3,Excellent
156,WALM074,Weslaco,Food and beverages,92.29,5,461.45000000000005,0.33,152.2785,2019-02-20,2019,2,February,1,Wednesday,0,1900-01-01 15:55:00,15,Cash,9.0,Excellent
157,WALM042,Bryan,Electronic accessories,72.17,1,72.17,0.48,34.6416,2019-01-04,2019,1,January,1,Friday,0,1900-01-01 19:40:00,19,Cash,6.1,Good
158,WALM013,Irving,Home and lifestyle,50.28,5,251.4,0.48,120.672,2019-03-07,2019,3,March,1,Thursday,0,1900-01-01 13:58:00,13,Ewallet,9.7,Excellent
159,WALM100,Canyon,Health and beauty,97.22,9,874.98,0.18,157.4964,2019-03-30,2019,3,March,1,Saturday,1,1900-01-01 14:43:00,14,Ewallet,6.0,Good
160,WALM094,Alamo,Sports and travel,93.39,6,560.34,0.33,184.9122,2019-03-27,2019,3,March,1,Wednesday,0,1900-01-01 19:18:00,19,Ewallet,10.0,Excellent
161,WALM028,Odessa,Food and beverages,43.18,8,345.44,0.48,165.81119999999999,2019-01-19,2019,1,January,1,Saturday,1,1900-01-01 19:39:00,19,Credit card,8.3,Excellent
162,WALM019,Pasadena,Sports and travel,63.69,1,63.69,0.48,30.571199999999997,2019-02-25,2019,2,February,1,Monday,0,1900-01-01 16:21:00,16,Cash,6.0,Good
163,WALM011,Lubbock,Food and beverages,45.79,7,320.53,0.48,153.85439999999997,2019-03-13,2019,3,March,1,Wednesday,0,1900-01-01 19:44:00,19,Credit card,7.0,Good
164,WALM084,Schertz,Sports and travel,76.4,2,152.8,0.33,50.42400000000001,2019-01-30,2019,1,January,1,Wednesday,0,1900-01-01 19:42:00,19,Ewallet,6.5,Good
165,WALM057,Euless,Food and beverages,39.9,10,399.0,0.33,131.67000000000002,2019-02-20,2019,2,February,1,Wednesday,0,1900-01-01 15:24:00,15,Credit card,5.9,Average
166,WALM088,Cleburne,Health and beauty,42.57,8,340.56,0.33,112.38480000000001,2019-02-25,2019,2,February,1,Monday,0,1900-01-01 14:12:00,14,Ewallet,5.6,Average
167,WALM061,Cedar Park,Home and lifestyle,95.58,10,955.8,0.33,315.414,2019-01-16,2019,1,January,1,Wednesday,0,1900-01-01 13:32:00,13,Cash,4.8,Average
168,WALM040,Edinburg,Fashion accessories,98.98,10,989.8000000000001,0.48,475.10400000000004,2019-02-08,2019,2,February,1,Friday,0,1900-01-01 16:20:00,16,Credit card,8.7,Excellent
169,WALM069,Rockwall,Food and beverages,51.28,6,307.68,0.33,101.5344,2019-01-19,2019,1,January,1,Saturday,1,1900-01-01 16:31:00,16,Cash,6.5,Good
170,WALM089,Southlake,Sports and travel,69.52,7,486.64,0.33,160.59120000000001,2019-02-01,2019,2,February,1,Friday,0,1900-01-01 15:10:00,15,Credit card,8.5,Excellent
171,WALM031,Lewisville,Health and beauty,70.01,5,350.05,0.48,168.024,2019-01-03,2019,1,January,1,Thursday,0,1900-01-01 11:36:00,11,Ewallet,5.5,Average
172,WALM039,Longview,Food and beverages,80.05,5,400.25,0.48,192.12,2019-01-26,2019,1,January,1,Saturday,1,1900-01-01 12:45:00,12,Credit card,9.4,Excellent
173,WALM039,Longview,Electronic accessories,20.85,8,166.8,0.48,80.06400000000001,2019-03-03,2019,3,March,1,Sunday,1,1900-01-01 19:17:00,19,Cash,6.3,Good
174,WALM047,Flower Mound,Electronic accessories,52.89,6,317.34000000000003,0.48,152.3232,2019-01-19,2019,1,January,1,Saturday,1,1900-01-01 17:34:00,17,Credit card,9.8,Excellent
175,WALM071,Lufkin,Food and beverages,19.79,8,158.32,0.33,52.2456,2019-01-18,2019,1,January,1,Friday,0,1900-01-01 12:04:00,12,Ewallet,8.7,Excellent
176,WALM060,DeSoto,Home and lifestyle,33.84,9,304.56000000000006,0.33,100.50480000000002,2019-03-21,2019,3,March,1,Thursday,0,1900-01-01 16:21:00,16,Ewallet,8.8,Excellent
177,WALM073,Seguin,Food and beverages,22.17,8,177.36,0.33,58.528800000000004,2019-03-03,2019,3,March,1,Sunday,1,1900-01-01 17:01:00,17,Credit card,9.6,Excellent
178,WALM059,Pflugerville,Fashion accessories,22.51,7,157.57000000000002,0.33,51.99810000000001,2019-02-13,2019,2,February,1,Wednesday,0,1900-01-01 10:50:00,10,Credit card,4.8,Average
179,WALM012,Garland,Food and beverages,73.88,6,443.28,0.48,212.77439999999999,2019-03-23,2019,3,March,1,Saturday,1,1900-01-01 19:16:00,19,Ewallet,4.4,Average
180,WALM086,Rosenberg,Health and beauty,86.8,3,260.4,0.33,85.932,2019-01-28,2019,1,January,1,Monday,0,1900-01-01 16:47:00,16,Ewallet,9.9,Excellent
181,WALM073,Seguin,Fashion accessories,64.26,7,449.82000000000005,0.33,148.44060000000002,2019-02-09,2019,2,February,1,Saturday,1,1900-01-01 10:00:00,10,Cash,5.7,Average
182,WALM028,Odessa,Food and beverages,38.47,8,307.76,0.48,147.7248,2019-01-23,2019,1,January,1,Wednesday,0,1900-01-01 11:51:00,11,Cash,7.7,Good
183,WALM053,Conroe,Sports and travel,15.5,10,155.0,0.57,88.35,2019-03-23,2019,3,March,1,Saturday,1,1900-01-01 10:55:00,10,Ewallet,8.0,Excellent
184,WALM024,Carrollton,Health and beauty,34.31,8,274.48,0.48,131.7504,2019-01-25,2019,1,January,1,Friday,0,1900-01-01 15:00:00,15,Ewallet,5.7,Average
185,WALM097,Alice,Sports and travel,12.34,7,86.38,0.18,15.548399999999999,2019-03-04,2019,3,March,1,Monday,0,1900-01-01 11:19:00,11,Credit card,6.7,Good
186,WALM072,Lancaster,Food and beverages,18.08,3,54.239999999999995,0.33,17.8992,2019-03-05,2019,3,March,1,Tuesday,0,1900-01-01 19:46:00,19,Ewallet,8.0,Excellent
187,WALM023,Midland,Home and lifestyle,94.49,8,755.92,0.48,362.84159999999997,2019-03-03,2019,3,March,1,Sunday,1,1900-01-01 19:00:00,19,Ewallet,7.5,Good
188,WALM038,Sugar Land,Home and lifestyle,46.47,4,185.88,0.48,89.2224,2019-02-08,2019,2,February,1,Friday,0,1900-01-01 10:53:00,10,Cash,7.0,Good
189,WALM078,Del Rio,Home and lifestyle,74.07,1,74.07,0.33,24.443099999999998,2019-02-10,2019,2,February,1,Sunday,1,1900-01-01 12:50:00,12,Ewallet,9.9,Excellent
190,WALM084,Schertz,Home and lifestyle,69.81,4,279.24,0.33,92.14920000000001,2019-01-28,2019,1,January,1,Monday,0,1900-01-01 20:50:00,20,Credit card,5.9,Average
191,WALM059,Pflugerville,Home and lifestyle,77.04,3,231.12,0.33,76.26960000000001,2019-02-11,2019,2,February,1,Monday,0,1900-01-01 10:39:00,10,Credit card,7.2,Good
192,WALM062,Galveston,Fashion accessories,73.52,2,147.04,0.33,48.5232,2019-01-15,2019,1,January,1,Tuesday,0,1900-01-01 13:41:00,13,Ewallet,4.6,Average
193,WALM090,Brownwood,Food and beverages,87.8,9,790.1999999999999,0.33,260.76599999999996,2019-03-16,2019,3,March,1,Saturday,1,1900-01-01 19:08:00,19,Cash,9.2,Excellent
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4,102.2,0.48,49.056,2019-01-26,2019,1,January,1,Saturday,1,1900-01-01 20:23:00,20,Ewallet,5.7,Average
195,WALM003,San Antonio,Electronic accessories,32.71,5,163.55,0.48,78.504,2019-03-19,2019,3,March,1,Tuesday,0,1900-01-01 11:30:00,11,Credit card,9.9,Excellent
196,WALM066,Grapevine,Fashion accessories,74.29,1,74.29,0.33,24.515700000000002,2019-01-13,2019,1,January,1,Sunday,1,1900-01-01 19:30:00,19,Cash,5.0,Average
197,WALM079,La Porte,Health and beauty,43.7,2,87.4,0.33,28.842000000000002,2019-03-26,2019,3,March,1,Tuesday,0,1900-01-01 18:03:00,18,Cash,4.9,Average
198,WALM002,Dallas,Home and lifestyle,25.29,1,25.29,0.36,9.1044,2019-03-23,2019,3,March,1,Saturday,1,1900-01-01 10:13:00,10,Ewallet,6.1,Good
199,WALM094,Alamo,Health and beauty,41.5,4,166.0,0.33,54.78,2019-03-12,2019,3,March,1,Tuesday,0,1900-01-01 19:58:00,19,Credit card,8.2,Excellent
200,WALM047,Flower Mound,Food and beverages,71.39,5,356.95,0.48,171.33599999999998,2019-02-17,2019,2,February,1,Sunday,1,1900-01-01 19:57:00,19,Credit card,5.5,Average
201,WALM100,Canyon,Sports and travel,19.15,6,114.89999999999999,0.18,20.682,2019-01-29,2019,1,January,1,Tuesday,0,1900-01-01 10:01:00,10,Credit card,6.8,Good
202,WALM005,Fort Worth,Electronic accessories,57.49,4,229.96,0.48,110.3808,2019-03-15,2019,3,March,1,Friday,0,1900-01-01 11:57:00,11,Cash,6.6,Good
203,WALM086,Rosenberg,Electronic accessories,61.41,7,429.87,0.33,141.8571,2019-01-14,2019,1,January,1,Monday,0,1900-01-01 10:02:00,10,Cash,9.8,Excellent
204,WALM029,Round Rock,Health and beauty,25.9,10,259.0,0.48,124.32,2019-02-06,2019,2,February,1,Wednesday,0,1900-01-01 14:51:00,14,Ewallet,8.7,Excellent
205,WALM065,Texas City,Home and lifestyle,17.77,5,88.85,0.33,29.3205,2019-02-15,2019,2,February,1,Friday,0,1900-01-01 12:42:00,12,Credit card,5.4,Average
206,WALM085,Kerrville,Health and beauty,23.03,9,207.27,0.33,68.3991,2019-01-03,2019,1,January,1,Thursday,0,1900-01-01 12:02:00,12,Ewallet,7.9,Good
207,WALM034,College Station,Electronic accessories,66.65,9,599.85,0.48,287.928,2019-01-04,2019,1,January,1,Friday,0,1900-01-01 18:19:00,18,Credit card,9.7,Excellent
208,WALM055,Waxahachie,Home and lifestyle,28.53,10,285.3,0.33,94.14900000000002,2019-03-18,2019,3,March,1,Monday,0,1900-01-01 17:38:00,17,Ewallet,7.8,Good
209,WALM043,Baytown,Fashion accessories,30.37,3,91.11,0.48,43.7328,2019-03-28,2019,3,March,1,Thursday,0,1900-01-01 13:41:00,13,Ewallet,5.1,Average
210,WALM003,San Antonio,Electronic accessories,99.73,9,897.57,0.48,430.8336,2019-03-02,2019,3,March,1,Saturday,1,1900-01-01 19:42:00,19,Credit card,6.5,Good
211,WALM050,Victoria,Electronic accessories,26.23,9,236.07,0.48,113.3136,2019-01-25,2019,1,January,1,Friday,0,1900-01-01 20:24:00,20,Ewallet,5.9,Average
212,WALM057,Euless,Food and beverages,93.26,9,839.34,0.33,276.98220000000003,2019-01-16,2019,1,January,1,Wednesday,0,1900-01-01 18:08:00,18,Cash,8.8,Excellent
213,WALM088,Cleburne,Home and lifestyle,92.36,5,461.8,0.33,152.394,2019-03-20,2019,3,March,1,Wednesday,0,1900-01-01 19:17:00,19,Ewallet,4.9,Average
214,WALM093,Angleton,Sports and travel,46.42,3,139.26,0.33,45.955799999999996,2019-01-04,2019,1,January,1,Friday,0,1900-01-01 13:24:00,13,Credit card,4.4,Average
215,WALM065,Texas City,Sports and travel,29.61,7,207.26999999999998,0.33,68.3991,2019-03-11,2019,3,March,1,Monday,0,1900-01-01 15:53:00,15,Cash,6.5,Good
216,WALM072,Lancaster,Home and lifestyle,18.28,1,18.28,0.33,6.032400000000001,2019-03-22,2019,3,March,1,Friday,0,1900-01-01 15:05:00,15,Credit card,8.3,Excellent
217,WALM038,Sugar Land,Sports and travel,24.77,5,123.85,0.48,59.44799999999999,2019-03-24,2019,3,March,1,Sunday,1,1900-01-01 18:27:00,18,Cash,8.5,Excellent
218,WALM081,Friendswood,Electronic accessories,94.64,3,283.92,0.33,93.6936,2019-02-21,2019,2,February,1,Thursday,0,1900-01-01 16:55:00,16,Cash,5.5,Average
219,WALM043,Baytown,Fashion accessories,94.87,8,758.96,0.48,364.3008,2019-02-12,2019,2,February,1,Tuesday,0,1900-01-01 12:58:00,12,Ewallet,8.7,Excellent
220,WALM044,Pharr,Food and beverages,57.34,3,172.02,0.48,82.56960000000001,2019-03-10,2019,3,March,1,Sunday,1,1900-01-01 18:59:00,18,Credit card,7.9,Good
221,WALM002,Dallas,Electronic accessories,45.35,6,272.1,0.36,97.956,2019-01-31,2019,1,January,1,Thursday,0,1900-01-01 13:44:00,13,Ewallet,6.1,Good
222,WALM056,Rowlett,Food and beverages,62.08,7,434.56,0.33,143.4048,2019-03-06,2019,3,March,1,Wednesday,0,1900-01-01 13:46:00,13,Ewallet,5.4,Average
223,WALM020,Killeen,Electronic accessories,11.81,5,59.050000000000004,0.48,28.344,2019-02-17,2019,2,February,1,Sunday,1,1900-01-01 18:06:00,18,Cash,9.4,Excellent
224,WALM026,Denton,Fashion accessories,12.54,1,12.54,0.48,6.0192,2019-02-21,2019,2,February,1,Thursday,0,1900-01-01 12:38:00,12,Cash,8.2,Excellent
225,WALM003,San Antonio,Food and beverages,43.25,2,86.5,0.48,41.519999999999996,2019-03-20,2019,3,March,1,Wednesday,0,1900-01-01 15:56:00,15,Cash,6.2,Good
226,WALM067,Haltom City,Sports and travel,87.16,2,174.32,0.33,57.5256,2019-01-11,2019,1,January,1,Friday,0,1900-01-01 14:29:00,14,Credit card,9.7,Excellent
227,WALM059,Pflugerville,Health and beauty,69.37,9,624.33,0.33,206.02890000000002,2019-01-26,2019,1,January,1,Saturday,1,1900-01-01 19:14:00,19,Ewallet,4.0,Average
228,WALM068,Burleson,Electronic accessories,37.06,4,148.24,0.33,48.919200000000004,2019-01-31,2019,1,January,1,Thursday,0,1900-01-01 16:24:00,16,Ewallet,9.7,Excellent
229,WALM049,North Richland Hills,Electronic accessories,90.7,6,544.2,0.48,261.216,2019-02-26,2019,2,February,1,Tuesday,0,1900-01-01 10:52:00,10,Cash,5.3,Average
230,WALM087,Waxahachie,Home and lifestyle,63.42,8,507.36,0.33,167.42880000000002,2019-03-11,2019,3,March,1,Monday,0,1900-01-01 12:55:00,12,Ewallet,7.4,Good
231,WALM007,Arlington,Fashion accessories,81.37,2,162.74,0.48,78.1152,2019-01-26,2019,1,January,1,Saturday,1,1900-01-01 19:28:00,19,Cash,6.5,Good
232,WALM024,Carrollton,Electronic accessories,10.59,3,31.77,0.48,15.2496,2019-03-12,2019,3,March,1,Tuesday,0,1900-01-01 13:52:00,13,Credit card,8.7,Excellent
233,WALM059,Pflugerville,Health and beauty,84.09,9,756.8100000000001,0.33,249.74730000000002,2019-02-11,2019,2,February,1,Monday,0,1900-01-01 10:54:00,10,Cash,8.0,Excellent
234,WALM045,Missouri City,Fashion accessories,73.82,4,295.28,0.48,141.7344,2019-02-21,2019,2,February,1,Thursday,0,1900-01-01 18:31:00,18,Credit card,6.7,Good
235,WALM069,Rockwall,Health and beauty,51.94,10,519.4,0.33,171.402,2019-03-09,2019,3,March,1,Saturday,1,1900-01-01 18:24:00,18,Ewallet,6.5,Good
236,WALM084,Schertz,Sports and travel,93.14,2,186.28,0.33,61.4724,2019-01-20,2019,1,January,1,Sunday,1,1900-01-01 18:09:00,18,Ewallet,4.1,Average
237,WALM068,Burleson,Health and beauty,17.41,5,87.05,0.33,28.7265,2019-01-28,2019,1,January,1,Monday,0,1900-01-01 15:16:00,15,Credit card,4.9,Average
238,WALM023,Midland,Fashion accessories,44.22,5,221.1,0.48,106.128,2019-03-05,2019,3,March,1,Tuesday,0,1900-01-01 17:07:00,17,Credit card,8.6,Excellent
239,WALM040,Edinburg,Electronic accessories,13.22,5,66.10000000000001,0.48,31.728,2019-03-02,2019,3,March,1,Saturday,1,1900-01-01 19:26:00,19,Cash,4.3,Average
240,WALM085,Kerrville,Fashion accessories,89.69,1,89.69,0.33,29.5977,2019-01-11,2019,1,January,1,Friday,0,1900-01-01 11:20:00,11,Ewallet,4.9,Average
241,WALM009,Plano,Food and beverages,24.94,9,224.46,0.48,107.7408,2019-01-11,2019,1,January,1,Friday,0,1900-01-01 16:49:00,16,Credit card,5.6,Average
242,WALM100,Canyon,Health and beauty,59.77,2,119.54,0.18,21.5172,2019-03-11,2019,3,March,1,Monday,0,1900-01-01 12:01:00,12,Credit card,5.8,Average
243,WALM077,Coppell,Fashion accessories,93.2,2,186.4,0.33,61.51200000000001,2019-02-28,2019,2,February,1,Thursday,0,1900-01-01 18:37:00,18,Credit card,6.0,Good
244,WALM034,College Station,Home and lifestyle,62.65,4,250.6,0.48,120.288,2019-01-05,2019,1,January,1,Saturday,1,1900-01-01 11:25:00,11,Cash,4.2,Average
245,WALM070,Hurst,Home and lifestyle,93.87,8,750.96,0.33,247.81680000000003,2019-02-02,2019,2,February,1,Saturday,1,1900-01-01 18:42:00,18,Credit card,8.3,Excellent
246,WALM021,McAllen,Home and lifestyle,47.59,8,380.72,0.48,182.7456,2019-01-01,2019,1,January,1,Tuesday,0,1900-01-01 14:47:00,14,Cash,5.7,Average
247,WALM044,Pharr,Electronic accessories,81.4,3,244.20000000000002,0.48,117.21600000000001,2019-02-09,2019,2,February,1,Saturday,1,1900-01-01 19:43:00,19,Cash,4.8,Average
248,WALM055,Waxahachie,Fashion accessories,17.94,5,89.7,0.33,29.601000000000003,2019-01-23,2019,1,January,1,Wednesday,0,1900-01-01 14:04:00,14,Ewallet,6.8,Good
249,WALM019,Pasadena,Electronic accessories,77.72,4,310.88,0.48,149.2224,2019-01-07,2019,1,January,1,Monday,0,1900-01-01 16:11:00,16,Credit card,8.8,Excellent
250,WALM026,Denton,Food and beverages,73.06,7,511.42,0.48,245.4816,2019-01-14,2019,1,January,1,Monday,0,1900-01-01 19:06:00,19,Credit card,4.2,Average
251,WALM033,Pearland,Food and beverages,46.55,9,418.95,0.48,201.09599999999998,2019-02-02,2019,2,February,1,Saturday,1,1900-01-01 15:34:00,15,Ewallet,6.4,Good
252,WALM078,Del Rio,Fashion accessories,35.19,10,351.9,0.33,116.127,2019-03-17,2019,3,March,1,Sunday,1,1900-01-01 19:06:00,19,Credit card,8.4,Excellent
253,WALM066,Grapevine,Sports and travel,14.39,2,28.78,0.33,9.4974,2019-03-02,2019,3,March,1,Saturday,1,1900-01-01 19:44:00,19,Credit card,7.2,Good
254,WALM011,Lubbock,Home and lifestyle,23.75,4,95.0,0.48,45.6,2019-03-16,2019,3,March,1,Saturday,1,1900-01-01 11:22:00,11,Cash,5.2,Average
255,WALM016,Brownsville,Home and lifestyle,58.9,8,471.2,0.48,226.176,2019-01-06,2019,1,January,1,Sunday,1,1900-01-01 11:23:00,11,Cash,8.9,Excellent
256,WALM048,Harlingen,Fashion accessories,32.62,4,130.48,0.48,62.630399999999995,2019-01-29,2019,1,January,1,Tuesday,0,1900-01-01 14:12:00,14,Cash,9.0,Excellent
257,WALM067,Haltom City,Electronic accessories,66.35,1,66.35,0.33,21.8955,2019-01-31,2019,1,January,1,Thursday,0,1900-01-01 10:46:00,10,Credit card,9.7,Excellent
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6,155.46,0.48,74.6208,2019-02-05,2019,2,February,1,Tuesday,0,1900-01-01 10:16:00,10,Ewallet,8.7,Excellent
259,WALM029,Round Rock,Electronic accessories,32.25,4,129.0,0.48,61.919999999999995,2019-02-13,2019,2,February,1,Wednesday,0,1900-01-01 12:38:00,12,Ewallet,6.5,Good
260,WALM100,Canyon,Electronic accessories,65.94,4,263.76,0.18,47.4768,2019-02-07,2019,2,February,1,Thursday,0,1900-01-01 13:05:00,13,Credit card,6.9,Good
261,WALM074,Weslaco,Electronic accessories,75.06,9,675.54,0.33,222.9282,2019-03-19,2019,3,March,1,Tuesday,0,1900-01-01 13:25:00,13,Cash,6.2,Good
262,WALM019,Pasadena,Fashion accessories,16.45,4,65.8,0.48,31.583999999999996,2019-03-07,2019,3,March,1,Thursday,0,1900-01-01 14:53:00,14,Ewallet,5.6,Average
263,WALM022,Mesquite,Fashion accessories,38.3,4,153.2,0.48,73.53599999999999,2019-03-13,2019,3,March,1,Wednesday,0,1900-01-01 19:22:00,19,Cash,5.7,Average
264,WALM099,Weatherford,Sports and travel,22.24,10,222.39999999999998,0.18,40.032,2019-02-09,2019,2,February,1,Saturday,1,1900-01-01 11:00:00,11,Cash,4.2,Average
265,WALM095,Big Spring,Sports and travel,54.45,1,54.45,0.33,17.968500000000002,2019-02-26,2019,2,February,1,Tuesday,0,1900-01-01 19:24:00,19,Ewallet,7.9,Good
266,WALM075,San Marcos,Sports and travel,98.4,7,688.8000000000001,0.33,227.30400000000003,2019-03-12,2019,3,March,1,Tuesday,0,1900-01-01 12:43:00,12,Credit card,8.7,Excellent
267,WALM072,Lancaster,Home and lifestyle,35.47,4,141.88,0.33,46.8204,2019-03-14,2019,3,March,1,Thursday,0,1900-01-01 17:22:00,17,Credit card,6.9,Good
268,WALM081,Friendswood,Food and beverages,74.6,10,746.0,0.33,246.18,2019-01-08,2019,1,January,1,Tuesday,0,1900-01-01 20:55:00,20,Cash,9.5,Excellent
269,WALM001,Houston,Home and lifestyle,70.74,4,282.96,0.36,101.86559999999999,2019-01-05,2019,1,January,1,Saturday,1,1900-01-01 16:05:00,16,Credit card,4.4,Average
270,WALM001,Houston,Home and lifestyle,35.54,10,355.4,0.36,127.94399999999999,2019-01-04,2019,1,January,1,Friday,0,1900-01-01 13:34:00,13,Ewallet,7.0,Good
271,WALM069,Rockwall,Sports and travel,67.43,5,337.15000000000003,0.33,111.25950000000002,2019-03-06,2019,3,March,1,Wednesday,0,1900-01-01 18:13:00,18,Ewallet,6.3,Good
272,WALM027,Abilene,Health and beauty,21.12,2,42.24,0.48,20.2752,2019-01-03,2019,1,January,1,Thursday,0,1900-01-01 19:17:00,19,Cash,9.7,Excellent
273,WALM094,Alamo,Home and lifestyle,21.54,9,193.85999999999999,0.33,63.9738,2019-01-07,2019,1,January,1,Monday,0,1900-01-01 11:44:00,11,Credit card,8.8,Excellent
274,WALM025,Waco,Home and lifestyle,12.03,2,24.06,0.48,11.548799999999998,2019-01-27,2019,1,January,1,Sunday,1,1900-01-01 15:51:00,15,Cash,5.1,Average
275,WALM042,Bryan,Health and beauty,99.71,6,598.26,0.48,287.16479999999996,2019-02-26,2019,2,February,1,Tuesday,0,1900-01-01 16:52:00,16,Ewallet,7.9,Good
276,WALM056,Rowlett,Fashion accessories,47.97,7,335.78999999999996,0.33,110.8107,2019-01-07,2019,1,January,1,Monday,0,1900-01-01 20:52:00,20,Cash,6.2,Good
277,WALM027,Abilene,Home and lifestyle,21.82,10,218.2,0.48,104.73599999999999,2019-01-07,2019,1,January,1,Monday,0,1900-01-01 17:36:00,17,Cash,7.1,Good
278,WALM046,Temple,Fashion accessories,95.42,4,381.68,0.48,183.2064,2019-02-02,2019,2,February,1,Saturday,1,1900-01-01 13:23:00,13,Ewallet,6.4,Good
279,WALM091,Little Elm,Fashion accessories,70.99,10,709.9,0.33,234.267,2019-03-20,2019,3,March,1,Wednesday,0,1900-01-01 16:28:00,16,Cash,5.7,Average
280,WALM051,New Braunfels,Sports and travel,44.02,10,440.20000000000005,0.48,211.29600000000002,2019-03-20,2019,3,March,1,Wednesday,0,1900-01-01 19:57:00,19,Credit card,9.6,Excellent
281,WALM073,Seguin,Home and lifestyle,69.96,8,559.68,0.33,184.6944,2019-02-15,2019,2,February,1,Friday,0,1900-01-01 17:01:00,17,Credit card,6.4,Good
282,WALM036,Allen,Home and lifestyle,37.0,1,37.0,0.48,17.759999999999998,2019-03-06,2019,3,March,1,Wednesday,0,1900-01-01 13:29:00,13,Credit card,7.9,Good
283,WALM097,Alice,Sports and travel,15.34,1,15.34,0.18,2.7611999999999997,2019-01-06,2019,1,January,1,Sunday,1,1900-01-01 11:09:00,11,Cash,6.5,Good
284,WALM030,Richardson,Health and beauty,99.83,6,598.98,0.48,287.5104,2019-03-04,2019,3,March,1,Monday,0,1900-01-01 15:02:00,15,Ewallet,8.5,Excellent
285,WALM079,La Porte,Health and beauty,47.67,4,190.68,0.33,62.924400000000006,2019-03-12,2019,3,March,1,Tuesday,0,1900-01-01 14:21:00,14,Cash,9.1,Excellent
286,WALM052,Mansfield,Health and beauty,66.68,5,333.40000000000003,0.57,190.038,2019-02-20,2019,2,February,1,Wednesday,0,1900-01-01 18:01:00,18,Cash,7.6,Good
287,WALM010,Laredo,Home and lifestyle,74.86,1,74.86,0.48,35.9328,2019-03-24,2019,3,March,1,Sunday,1,1900-01-01 14:49:00,14,Cash,6.9,Good
288,WALM079,La Porte,Sports and travel,23.75,9,213.75,0.33,70.53750000000001,2019-01-31,2019,1,January,1,Thursday,0,1900-01-01 12:02:00,12,Cash,9.5,Excellent
289,WALM094,Alamo,Food and beverages,48.51,7,339.57,0.33,112.0581,2019-01-25,2019,1,January,1,Friday,0,1900-01-01 13:30:00,13,Credit card,5.2,Average
